compensation_paid_pct,court_cases_active,court_cases_recent_90d,court_case_avg_age_days,rr_progress_pct,possession_refusing_pct,st_families,forest_clearance_applied,days_since_forest_clearance_needed,months_elapsed,months_total,dept_response_days,total_land_area_hectares,est_families_affected,lao_backlog_ratio,political_cycle_proximity,document_rejection_rate,is_schedule_v_tribal,is_forest_land,is_urban_commercial,stage_completed,risk_score,risk_level,actual_delay_months,actual_delay_days,persona
14.2,12,5,331.940693741393,15.3,37.7,19,0,306,45,36,34.6,1395.3,380,4.15,22,0.561,0,1,0,0,92.6,CRITICAL,24.4,742,CRITICAL_injunction
51.2,6,1,247.38593464659868,35.3,35.9,4,0,63,21,48,20.8,170.4,44,2.96,9,0.352,0,1,0,0,57.2,HIGH,13.3,404,HIGH_backlog
75.5,1,0,19.962853729577425,96.7,3.8,0,1,0,9,24,5.4,216.2,33,0.88,14,0.042,0,0,1,0,14.5,LOW,2.0,61,LOW_streamlined
77.1,2,0,49.39779951132419,82.0,6.7,0,1,0,9,30,5.6,248.2,39,0.62,27,0.066,0,0,0,1,12.7,LOW,1.6,49,LOW_streamlined
73.3,4,0,106.6787748726532,50.7,13.8,0,1,0,11,24,13.9,87.1,19,1.92,13,0.154,0,0,1,0,25.2,MODERATE,6.4,195,MODERATE_standard
69.9,4,0,114.76247082995349,54.9,9.5,1,1,0,16,24,10.3,339.3,59,1.61,21,0.183,0,0,1,1,26.8,MODERATE,4.9,149,MODERATE_standard
30.5,12,4,472.57406206688233,12.4,44.6,9,0,282,25,48,33.6,733.9,182,3.98,12,0.789,0,0,0,1,85.8,CRITICAL,23.3,708,CRITICAL_injunction
33.5,10,2,528.1328996636777,7.7,56.9,6,0,266,40,48,20.3,527.1,139,5.18,9,0.687,0,1,0,0,94.0,CRITICAL,28.1,854,CRITICAL_injunction
84.6,1,0,39.14169138279941,91.1,2.3,0,1,0,9,18,5.5,243.2,27,0.7,21,0.029,0,0,1,1,12.0,LOW,0.9,27,LOW_streamlined
69.7,2,0,68.02899358544015,54.7,9.2,0,1,0,21,36,11.6,197.7,20,1.65,38,0.139,0,0,1,0,18.9,LOW,0.2,6,MODERATE_standard
61.2,3,1,170.73000135030594,51.1,13.1,2,1,0,16,24,15.3,367.1,58,1.68,39,0.131,0,0,0,0,34.0,MODERATE,4.6,140,MODERATE_standard
91.2,0,0,17.729053987263494,81.5,5.0,0,1,0,16,30,4.0,76.4,6,0.6,21,0.03,0,0,1,1,12.0,LOW,0.2,6,LOW_streamlined
59.7,4,0,128.73277606470413,55.8,13.8,1,1,0,9,24,9.8,160.5,39,1.73,38,0.214,0,0,0,1,31.2,MODERATE,5.0,152,MODERATE_standard
79.2,1,0,27.283024665080244,92.7,5.8,0,1,0,6,30,7.5,78.3,6,0.56,37,0.025,0,0,0,1,12.0,LOW,0.3,9,LOW_streamlined
53.7,6,2,273.80023904609004,38.7,20.1,12,0,0,24,48,21.1,331.6,55,2.21,29,0.355,1,1,0,1,53.4,HIGH,8.0,243,HIGH_backlog
63.2,3,1,62.17880521366435,59.6,8.0,0,1,0,18,36,13.4,97.8,19,1.17,23,0.108,0,0,0,0,27.8,MODERATE,4.9,149,MODERATE_standard
71.0,3,0,157.44419790773267,69.2,12.4,0,1,0,10,24,15.2,383.3,63,1.12,14,0.124,0,0,0,1,20.5,LOW,2.5,76,MODERATE_standard
24.9,10,2,384.5950237671155,8.2,45.3,185,0,173,28,48,31.7,1083.2,327,4.64,18,0.589,1,0,0,0,93.2,CRITICAL,28.8,876,CRITICAL_injunction
65.0,2,0,82.88737205486086,56.9,16.4,0,1,0,11,36,15.9,154.9,28,1.69,23,0.141,0,0,1,1,21.7,LOW,0.6,18,MODERATE_standard
86.6,0,0,41.24985953424369,88.3,1.4,0,1,0,8,18,6.8,64.0,11,0.52,16,0.021,0,0,0,1,12.0,LOW,1.9,58,LOW_streamlined
64.9,2,1,165.64110626557562,62.4,13.2,0,1,0,13,24,9.9,74.9,13,1.86,11,0.114,0,1,0,1,28.1,MODERATE,4.7,143,MODERATE_standard
58.8,4,1,174.74009365547866,60.8,10.6,0,1,0,23,24,10.5,64.0,13,1.19,26,0.141,0,0,1,1,28.4,MODERATE,6.5,198,MODERATE_standard
49.7,6,3,246.02261501289712,28.0,23.1,48,1,0,36,48,19.4,742.1,221,2.69,23,0.427,1,1,0,1,59.5,HIGH,12.5,380,HIGH_backlog
93.3,0,0,19.10011943800931,87.0,1.1,0,1,0,15,18,6.8,126.2,13,0.46,37,0.069,0,0,1,1,12.0,LOW,1.4,43,LOW_streamlined
60.6,3,1,137.17396137611453,63.5,15.8,4,1,0,19,36,11.1,363.7,87,1.28,11,0.218,0,0,1,0,30.5,MODERATE,6.8,207,MODERATE_standard
79.6,0,0,58.736176419471825,92.5,3.1,0,1,0,16,18,7.7,151.3,8,0.38,43,0.013,0,0,1,1,12.0,LOW,0.8,24,LOW_streamlined
66.6,4,1,119.88268539062591,69.8,16.7,2,1,0,9,24,11.8,296.2,53,1.3,21,0.2,0,1,0,1,31.6,MODERATE,6.8,207,MODERATE_standard
53.2,7,1,278.07081392067903,41.9,21.0,11,1,60,23,36,22.5,208.1,52,2.65,23,0.48,0,1,0,0,50.8,HIGH,9.6,292,HIGH_backlog
58.8,2,0,129.0681852255533,69.5,11.4,1,1,0,20,24,11.0,419.5,76,1.46,36,0.088,0,0,0,1,27.4,MODERATE,7.4,225,MODERATE_standard
31.7,10,3,299.9220262528586,13.7,40.8,82,1,187,46,60,32.3,670.3,211,3.7,21,0.648,1,0,0,1,67.8,HIGH,14.9,453,CRITICAL_injunction
46.6,6,2,232.48195306667884,30.1,22.4,31,1,0,35,36,20.6,595.3,148,2.28,18,0.444,0,1,0,0,49.6,HIGH,11.0,334,HIGH_backlog
88.3,2,0,24.329849491714256,97.1,6.1,0,1,0,15,30,5.5,72.6,9,0.26,25,0.064,0,0,1,1,12.0,LOW,2.1,64,LOW_streamlined
82.8,2,0,59.113804905721345,96.1,7.7,0,1,0,12,24,8.9,189.5,16,0.42,30,0.065,0,0,0,1,12.0,LOW,2.3,70,LOW_streamlined
19.7,10,3,280.5511456490075,11.8,50.3,194,1,319,26,36,28.5,1168.3,276,4.23,10,0.61,1,0,0,1,72.4,CRITICAL,27.6,839,CRITICAL_injunction
15.9,10,3,464.43557033290404,20.1,59.4,49,0,138,42,48,24.2,326.6,100,4.53,19,0.474,1,0,0,1,89.4,CRITICAL,22.0,669,CRITICAL_injunction
77.1,0,0,19.318285980054682,93.7,7.2,0,1,0,14,18,8.3,106.3,17,0.87,13,0.079,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
26.5,12,5,366.39871610484033,18.8,51.0,183,1,184,28,48,29.4,906.3,252,5.02,7,0.723,1,0,0,1,74.0,CRITICAL,29.1,885,CRITICAL_injunction
52.6,9,2,195.8400429824921,45.6,34.8,12,1,0,21,36,18.0,259.3,51,3.56,7,0.367,0,1,0,0,58.3,HIGH,8.4,255,HIGH_backlog
54.8,8,1,223.5676488479281,38.2,24.9,7,0,0,23,36,16.3,515.3,126,2.63,19,0.253,1,0,0,0,54.6,HIGH,8.4,255,HIGH_backlog
67.5,4,0,149.57082183239524,53.8,12.6,0,1,0,14,24,15.2,195.2,26,1.58,14,0.083,0,0,0,0,24.3,MODERATE,5.5,167,MODERATE_standard
48.2,9,3,255.87078545065606,43.1,34.7,50,1,0,37,36,17.8,642.8,209,3.2,9,0.368,1,1,0,1,63.0,HIGH,13.1,398,HIGH_backlog
51.0,7,3,260.82085867335945,39.1,34.2,3,0,0,34,36,22.4,228.3,42,3.08,27,0.338,0,1,0,0,58.7,HIGH,13.5,410,HIGH_backlog
21.3,14,5,421.2786301705553,20.9,50.7,131,1,203,45,36,22.1,1376.6,324,5.0,12,0.47,1,0,0,1,75.9,CRITICAL,19.2,584,CRITICAL_injunction
13.2,14,3,282.2771277027639,19.0,38.8,214,0,141,30,36,22.3,1347.8,331,3.99,15,0.572,1,0,0,1,88.9,CRITICAL,28.2,857,CRITICAL_injunction
62.5,2,0,88.07550756779838,55.7,9.7,0,1,0,16,36,15.0,112.9,18,1.88,24,0.208,0,1,0,1,28.9,MODERATE,6.1,185,MODERATE_standard
27.2,10,3,425.48532082238887,12.8,64.9,8,0,217,48,60,23.3,506.5,179,4.96,13,0.487,0,0,0,1,89.8,CRITICAL,28.4,863,CRITICAL_injunction
80.8,1,0,21.053164686779645,84.6,6.7,0,1,0,14,24,7.3,113.6,14,0.86,26,0.021,0,0,0,1,12.0,LOW,1.2,36,LOW_streamlined
50.6,6,3,234.73560117860004,45.6,35.3,2,1,0,24,48,16.2,109.6,25,2.4,16,0.486,1,0,0,0,50.7,HIGH,11.7,356,HIGH_backlog
35.8,12,3,361.00209045969615,10.0,57.4,75,1,230,43,60,24.7,463.0,106,3.8,18,0.553,1,0,0,1,70.3,CRITICAL,30.9,939,CRITICAL_injunction
60.4,3,0,168.47424050589825,55.5,17.7,0,1,0,20,24,12.7,80.7,20,1.7,13,0.212,0,0,1,1,29.2,MODERATE,3.4,103,MODERATE_standard
87.4,0,0,25.221671097086954,80.9,5.1,0,1,0,5,18,4.8,173.4,16,0.68,42,0.021,0,0,1,0,12.0,LOW,1.7,52,LOW_streamlined
58.8,4,0,158.25059875573072,59.5,15.8,0,1,0,12,24,11.5,258.3,41,1.53,37,0.101,0,0,1,1,29.1,MODERATE,6.7,204,MODERATE_standard
79.3,0,0,25.828526423239875,95.6,3.7,0,1,0,4,24,5.7,126.7,21,0.74,31,0.039,0,0,1,1,12.0,LOW,2.2,67,LOW_streamlined
81.7,0,0,32.486331156983894,78.4,6.5,0,1,0,5,18,7.1,237.0,28,0.37,34,0.023,0,0,1,1,12.0,LOW,2.0,61,LOW_streamlined
50.5,8,3,302.131277265131,32.0,34.7,5,0,107,32,48,19.0,356.0,98,2.22,29,0.444,0,1,0,1,66.6,HIGH,9.7,295,HIGH_backlog
76.1,0,0,18.77948252895539,91.1,4.5,0,1,0,15,24,8.7,209.8,23,0.48,21,0.013,0,0,1,1,12.0,LOW,0.6,18,LOW_streamlined
58.9,3,0,77.10560729288594,57.1,15.6,0,1,0,15,36,9.0,336.6,50,1.68,37,0.206,0,1,1,0,28.1,MODERATE,5.4,164,MODERATE_standard
59.9,3,0,116.6524355712715,51.8,10.5,1,1,0,10,24,14.0,269.4,53,1.21,17,0.138,0,0,0,1,32.1,MODERATE,3.3,100,MODERATE_standard
73.0,3,0,78.53917391453577,57.1,15.5,2,1,0,15,36,9.5,358.5,63,1.66,31,0.152,0,0,1,0,28.5,MODERATE,7.2,219,MODERATE_standard
64.2,3,0,111.67896372725461,52.2,15.5,0,1,0,17,36,14.4,203.1,39,1.12,10,0.157,0,0,1,1,27.3,MODERATE,7.3,222,MODERATE_standard
35.5,14,3,435.5509916583042,11.7,38.5,107,0,322,50,48,21.0,602.8,180,3.96,17,0.737,1,0,0,0,86.0,CRITICAL,20.1,611,CRITICAL_injunction
45.1,9,1,232.209073631428,25.9,24.3,1,1,92,29,48,23.5,134.5,27,2.3,28,0.397,0,0,0,0,51.2,HIGH,13.3,404,HIGH_backlog
21.0,12,3,353.99852593952426,20.8,48.3,9,0,210,49,36,27.1,621.5,196,5.2,20,0.457,0,0,0,0,93.4,CRITICAL,17.8,541,CRITICAL_injunction
14.2,10,2,285.59220052169275,17.7,52.6,178,0,150,47,48,28.6,1320.1,350,4.0,9,0.571,1,0,0,0,91.7,CRITICAL,29.8,906,CRITICAL_injunction
16.7,12,3,438.72242847276084,11.8,48.2,6,0,327,24,60,21.2,635.6,137,4.09,7,0.64,0,1,0,0,91.7,CRITICAL,20.4,620,CRITICAL_injunction
71.5,3,0,177.75320590802517,64.1,9.5,0,1,0,21,24,9.8,371.6,53,1.67,26,0.081,0,0,1,0,18.9,LOW,1.2,36,MODERATE_standard
73.0,4,0,178.74016126289138,57.6,10.8,1,1,0,22,24,11.0,270.0,41,1.13,33,0.086,0,0,1,0,23.4,LOW,1.8,55,MODERATE_standard
45.4,6,2,278.4087657805339,46.6,32.6,3,1,109,37,48,24.0,123.0,37,2.97,9,0.32,0,0,0,0,57.3,HIGH,10.5,319,HIGH_backlog
43.3,9,1,306.8917545335467,47.4,27.8,8,1,0,22,48,18.9,240.1,71,3.43,15,0.251,0,0,0,0,55.2,HIGH,11.1,337,HIGH_backlog
91.9,0,0,20.95034130234473,95.6,6.8,0,1,0,15,18,4.4,57.1,8,0.39,43,0.08,0,0,1,1,12.0,LOW,1.2,36,LOW_streamlined
66.6,3,0,168.92778541255393,55.3,13.6,1,1,0,20,24,9.3,259.4,43,1.26,28,0.165,0,0,0,0,28.7,MODERATE,4.4,134,MODERATE_standard
48.1,6,1,236.7601323607787,29.4,27.3,6,1,0,22,36,19.0,319.2,61,3.55,27,0.348,0,1,0,0,53.2,HIGH,8.6,261,HIGH_backlog
58.9,4,0,142.0433220787618,54.0,10.6,0,1,0,12,24,13.5,201.1,28,1.15,6,0.142,0,0,0,0,27.8,MODERATE,3.2,97,MODERATE_standard
39.7,6,3,220.3343347994661,35.4,33.9,3,1,78,28,36,18.2,161.3,42,3.23,11,0.336,0,1,0,0,61.9,HIGH,12.0,365,HIGH_backlog
15.9,10,2,460.8270629495999,9.2,58.4,60,0,353,48,60,20.8,443.6,154,3.63,8,0.638,1,0,0,0,90.8,CRITICAL,27.5,836,CRITICAL_injunction
55.1,9,1,318.8925866303466,47.4,35.6,10,0,103,35,48,20.6,511.0,110,2.96,14,0.281,0,0,0,0,61.3,HIGH,10.3,313,HIGH_backlog
42.3,6,2,217.77111804178747,47.5,20.4,3,1,0,21,48,23.8,286.5,68,2.7,15,0.497,1,1,0,1,52.0,HIGH,11.1,337,HIGH_backlog
60.2,3,0,82.29038429670818,70.9,13.7,0,1,0,13,24,10.6,167.2,33,1.66,10,0.105,0,0,1,1,21.4,LOW,1.8,55,MODERATE_standard
95.4,0,0,42.92044691287326,76.7,1.6,0,1,0,16,18,6.5,87.1,5,0.66,46,0.033,0,0,1,0,12.0,LOW,2.1,64,LOW_streamlined
35.8,10,3,339.5466330554983,7.4,51.9,50,0,231,26,48,22.3,255.9,85,4.82,11,0.672,1,0,0,0,91.2,CRITICAL,18.7,568,CRITICAL_injunction
53.8,9,1,194.020475446115,42.1,27.9,18,1,0,21,48,23.7,392.2,115,3.2,21,0.488,0,0,0,0,52.2,HIGH,11.5,350,HIGH_backlog
82.7,0,0,35.05148650555532,75.1,6.6,0,1,0,13,24,8.4,223.8,22,0.27,30,0.024,0,0,1,1,12.0,LOW,2.1,64,LOW_streamlined
40.6,9,1,234.22443626198773,34.0,22.6,4,0,70,27,36,23.7,228.0,35,2.38,9,0.359,0,0,0,1,59.5,HIGH,13.1,398,HIGH_backlog
66.7,3,0,144.07324620583475,62.2,12.1,2,1,0,11,36,13.1,376.6,68,1.64,15,0.214,0,0,1,1,24.2,MODERATE,4.1,125,MODERATE_standard
81.0,0,0,25.679865666215104,84.0,3.9,0,1,0,16,18,8.6,180.3,29,0.43,30,0.038,0,0,0,1,12.7,LOW,1.3,40,LOW_streamlined
82.9,1,0,26.321376172215167,88.2,0.7,0,1,0,5,30,8.7,104.3,5,0.7,47,0.052,0,0,1,1,12.0,LOW,1.9,58,LOW_streamlined
77.2,0,0,17.834845992093868,78.1,2.1,0,1,0,11,18,6.6,107.2,10,0.73,26,0.024,0,0,0,1,12.0,LOW,2.3,70,LOW_streamlined
47.9,7,1,230.4056099781186,34.9,33.2,17,1,66,37,36,19.2,408.6,119,2.39,29,0.393,0,0,0,0,51.2,HIGH,9.0,274,HIGH_backlog
71.7,2,0,174.8946105752118,58.8,8.7,2,1,0,8,36,10.0,299.1,62,1.2,12,0.211,0,0,1,1,19.9,LOW,1.8,55,MODERATE_standard
50.4,6,2,276.7602784185842,32.7,22.7,13,0,65,35,36,23.1,238.5,62,2.45,28,0.322,1,0,0,0,59.2,HIGH,8.8,268,HIGH_backlog
61.0,4,1,171.70223569944005,64.9,8.1,0,1,0,15,24,10.1,149.9,30,1.9,14,0.156,0,0,1,1,27.7,MODERATE,5.1,155,MODERATE_standard
55.7,6,2,255.8480165727415,32.3,33.9,4,0,0,23,36,16.4,169.0,27,2.96,19,0.489,0,1,0,0,56.3,HIGH,9.1,277,HIGH_backlog
81.9,0,0,40.71152476711502,95.9,7.9,0,1,0,10,24,4.4,85.7,8,0.72,42,0.043,0,0,0,1,12.0,LOW,2.0,61,LOW_streamlined
87.3,0,0,52.40772466524979,90.3,5.0,0,1,0,5,24,8.6,110.8,13,0.4,40,0.044,0,0,0,1,12.0,LOW,0.6,18,LOW_streamlined
61.3,3,0,168.29829978473003,50.8,15.5,1,1,0,9,24,14.8,364.3,51,1.93,9,0.219,0,1,1,1,34.0,MODERATE,7.3,222,MODERATE_standard
42.5,6,2,231.63679007099603,28.7,32.4,32,1,109,27,48,16.8,466.2,150,2.78,4,0.457,1,0,0,1,60.4,HIGH,10.7,325,HIGH_backlog
73.6,3,0,127.90821789499951,63.7,10.9,0,1,0,9,36,10.4,415.1,84,1.18,19,0.191,0,0,0,0,21.6,LOW,2.4,73,MODERATE_standard
63.8,2,0,94.06380614820552,64.6,12.1,0,1,0,11,24,12.6,259.1,29,1.78,34,0.184,0,1,1,0,25.3,MODERATE,4.1,125,MODERATE_standard
51.6,6,2,309.61134627011074,45.3,24.8,9,1,0,21,48,23.7,481.0,109,2.79,22,0.48,1,1,0,1,57.4,HIGH,10.9,331,HIGH_backlog
60.3,4,1,111.93374413635183,56.5,12.9,0,1,0,16,36,12.0,69.6,16,1.17,18,0.137,0,0,1,1,28.9,MODERATE,5.0,152,MODERATE_standard
39.5,9,1,297.46497657737126,27.0,21.0,9,0,88,30,48,17.2,566.0,160,3.28,18,0.392,0,0,0,0,63.7,HIGH,15.0,456,HIGH_backlog
69.0,2,0,151.07231581038374,63.2,17.7,0,1,0,19,24,15.4,142.9,32,1.45,7,0.098,0,0,1,0,21.1,LOW,2.4,73,MODERATE_standard
71.7,3,1,92.18503929728575,57.1,14.3,0,1,0,16,24,14.5,94.9,14,1.74,6,0.201,0,0,1,1,25.7,MODERATE,6.0,182,MODERATE_standard
83.2,1,0,25.293926398885645,75.2,1.4,0,1,0,6,24,8.4,62.0,1,0.54,40,0.04,0,0,1,1,12.0,LOW,2.1,64,LOW_streamlined
72.0,5,1,151.83245467220115,53.7,14.4,2,1,0,8,24,12.1,412.0,108,1.78,26,0.183,0,0,0,1,31.2,MODERATE,3.7,112,MODERATE_standard
38.6,6,1,182.0795409885427,36.9,25.4,11,1,76,30,36,23.6,254.0,60,3.33,10,0.484,0,1,0,1,54.8,HIGH,10.4,316,HIGH_backlog
58.0,5,0,159.26222846365658,58.0,12.3,0,1,0,15,36,10.0,265.1,33,1.21,12,0.212,0,0,1,1,26.2,MODERATE,6.4,195,MODERATE_standard
45.2,8,2,279.49486008216576,42.8,34.5,7,1,70,35,48,18.2,150.0,60,3.37,20,0.313,0,0,0,0,57.6,HIGH,11.8,359,HIGH_backlog
27.8,18,2,490.7079348996507,15.3,40.2,61,0,168,38,60,20.8,461.7,85,5.41,5,0.733,1,0,0,0,94.0,CRITICAL,31.8,967,CRITICAL_injunction
67.9,4,1,148.1388370158767,60.5,9.5,0,1,0,23,24,10.1,81.1,17,1.93,22,0.177,0,0,0,1,25.4,MODERATE,5.9,179,MODERATE_standard
86.6,0,0,37.55461124950604,89.9,3.3,0,1,0,16,24,6.1,211.0,23,0.36,18,0.044,0,0,1,1,12.0,LOW,1.1,33,LOW_streamlined
76.9,0,0,29.093251611945156,93.4,5.3,0,1,0,14,18,5.4,193.2,22,0.33,46,0.059,0,0,0,1,12.0,LOW,2.3,70,LOW_streamlined
85.1,1,0,14.25331703393234,80.4,5.9,0,1,0,17,24,8.3,103.8,9,0.71,46,0.064,0,0,1,1,14.1,LOW,2.1,64,LOW_streamlined
38.9,6,2,239.07497522145604,28.6,29.1,15,1,59,21,48,19.5,621.6,156,2.25,5,0.298,0,1,0,0,52.7,HIGH,13.5,410,HIGH_backlog
34.4,10,2,533.9537847476428,7.8,37.5,202,1,209,49,48,21.0,1245.5,313,4.76,7,0.536,1,0,0,0,78.2,CRITICAL,27.4,833,CRITICAL_injunction
14.6,18,5,285.75779479545105,10.3,60.5,24,1,299,41,48,21.2,1439.2,493,4.39,5,0.614,0,0,0,1,78.2,CRITICAL,18.4,559,CRITICAL_injunction
85.6,1,0,36.57084108739096,97.8,4.2,0,1,0,7,30,4.2,165.9,10,0.59,29,0.073,0,0,1,1,12.0,LOW,1.8,55,LOW_streamlined
42.5,6,3,219.49504089579878,39.2,35.8,8,0,0,20,36,17.4,194.1,51,3.04,9,0.307,0,1,0,0,61.7,HIGH,12.5,380,HIGH_backlog
71.7,3,0,117.36445090192768,51.2,11.4,3,1,0,10,24,12.9,277.9,66,1.89,6,0.19,0,0,1,1,29.9,MODERATE,5.7,173,MODERATE_standard
24.5,18,5,396.36102388313185,17.9,40.1,48,0,349,44,36,21.0,289.4,85,4.69,5,0.476,1,0,0,1,88.7,CRITICAL,19.7,599,CRITICAL_injunction
77.3,0,0,56.26723840999993,84.2,4.3,0,1,0,14,24,4.3,188.3,15,0.49,41,0.053,0,0,1,0,12.0,LOW,0.9,27,LOW_streamlined
16.6,12,4,293.38229306862235,22.9,56.6,7,0,309,25,48,26.7,533.0,150,4.46,19,0.491,0,1,0,0,93.9,CRITICAL,24.6,748,CRITICAL_injunction
39.3,6,3,302.63536107358294,46.1,34.8,19,0,0,18,48,16.9,781.7,173,2.43,9,0.452,1,1,0,1,66.7,HIGH,11.0,334,HIGH_backlog
21.1,14,5,468.23581411573605,8.5,49.9,47,0,353,42,36,30.4,214.7,65,4.99,9,0.466,1,0,0,0,94.0,CRITICAL,27.0,821,CRITICAL_injunction
14.1,10,4,530.387262461988,15.8,63.6,89,0,159,47,48,24.6,415.3,141,3.72,18,0.52,1,0,0,0,91.6,CRITICAL,24.2,736,CRITICAL_injunction
51.4,6,2,217.8230635458841,36.0,20.4,19,1,0,22,36,23.3,419.5,98,3.33,4,0.497,1,1,0,0,53.0,HIGH,12.6,383,HIGH_backlog
48.0,6,1,256.1891551294094,31.9,32.9,12,0,0,34,36,19.9,331.4,101,3.01,11,0.264,1,1,0,1,61.3,HIGH,11.1,337,HIGH_backlog
43.8,9,3,228.38949004481375,29.9,34.1,2,0,0,31,48,20.7,183.6,38,2.44,23,0.378,0,1,0,1,62.0,HIGH,13.6,413,HIGH_backlog
66.0,3,0,79.57204875200257,53.2,13.5,1,1,0,13,36,11.3,349.6,45,1.67,38,0.195,0,0,1,0,28.1,MODERATE,5.0,152,MODERATE_standard
53.9,6,1,186.12682550401234,35.0,34.8,32,0,0,37,36,21.2,603.0,149,2.97,29,0.428,1,1,0,0,55.5,HIGH,10.1,307,HIGH_backlog
64.7,5,0,81.06479263589276,51.6,17.1,1,1,0,10,24,12.4,219.2,31,1.91,12,0.081,0,0,1,1,36.4,MODERATE,3.3,100,MODERATE_standard
66.1,3,0,114.36274898732616,65.9,12.7,0,1,0,21,36,14.1,429.8,45,1.86,21,0.149,0,0,1,0,24.5,MODERATE,5.5,167,MODERATE_standard
66.1,5,1,164.60965892882194,57.2,13.8,0,1,0,22,36,14.0,70.6,19,1.49,10,0.207,0,1,0,1,29.6,MODERATE,6.6,201,MODERATE_standard
16.5,12,2,335.67266111623877,13.4,51.6,8,0,206,48,60,32.9,708.3,176,5.13,8,0.617,0,0,0,0,94.0,CRITICAL,30.4,924,CRITICAL_injunction
44.2,8,2,286.3809693210454,43.5,35.1,25,1,117,37,36,16.8,556.6,142,2.38,4,0.426,0,0,0,1,59.7,HIGH,12.2,371,HIGH_backlog
79.9,0,0,52.035105006386864,77.1,7.9,0,1,0,8,18,5.0,218.9,20,0.38,17,0.051,0,0,1,1,12.0,LOW,2.2,67,LOW_streamlined
47.9,8,2,191.96621205625507,46.1,29.1,6,0,90,27,48,17.3,184.9,49,3.55,18,0.354,0,0,0,0,63.3,HIGH,13.0,395,HIGH_backlog
88.7,1,0,18.073922152689363,76.9,0.1,0,1,0,13,30,7.8,162.6,33,0.77,45,0.067,0,0,1,1,12.0,LOW,0.5,15,LOW_streamlined
59.2,2,1,156.96973736906813,69.1,18.0,0,1,0,22,36,14.9,125.5,18,1.83,37,0.186,0,0,1,1,24.5,MODERATE,4.8,146,MODERATE_standard
63.5,4,0,91.28376244425414,70.8,11.1,0,1,0,22,24,9.9,61.8,18,1.82,30,0.095,0,1,1,0,28.8,MODERATE,7.0,213,MODERATE_standard
32.4,10,5,323.8076110154976,15.4,64.6,9,0,297,34,36,20.9,818.4,181,4.47,10,0.781,0,0,0,0,93.4,CRITICAL,18.4,559,CRITICAL_injunction
64.8,5,1,90.3650326084023,54.2,9.9,1,1,0,15,36,9.4,280.4,49,1.39,34,0.111,0,0,1,0,32.6,MODERATE,3.9,119,MODERATE_standard
26.1,10,2,493.11124744524363,19.9,47.9,13,0,187,43,36,22.1,815.7,265,5.19,18,0.674,0,1,0,0,94.0,CRITICAL,21.0,638,CRITICAL_injunction
52.3,8,2,248.44938351423554,27.5,24.8,4,0,0,37,36,24.0,213.2,53,2.88,18,0.383,0,0,0,0,58.1,HIGH,13.5,410,HIGH_backlog
64.1,3,0,90.58811045390775,64.7,15.8,2,1,0,9,36,15.6,400.6,75,2.0,11,0.091,0,0,0,1,31.8,MODERATE,5.4,164,MODERATE_standard
32.2,18,3,392.7343810156015,7.3,42.7,15,0,289,27,36,33.7,1305.7,303,4.11,15,0.613,0,0,0,0,85.4,CRITICAL,23.8,724,CRITICAL_injunction
93.5,1,0,28.5614768870301,75.6,6.5,0,1,0,15,30,7.6,20.2,3,0.52,36,0.029,0,0,1,1,12.0,LOW,2.4,73,LOW_streamlined
15.1,10,5,443.26655192555376,19.6,52.1,14,0,251,45,60,24.6,1065.1,295,5.17,11,0.654,0,0,0,0,94.0,CRITICAL,16.9,514,CRITICAL_injunction
85.2,0,0,28.078999690965357,94.5,5.2,0,1,0,11,18,6.8,236.1,23,0.72,25,0.029,0,0,0,1,12.0,LOW,1.2,36,LOW_streamlined
69.1,3,1,103.7876448624762,66.4,14.7,0,1,0,15,24,9.0,322.8,54,1.23,7,0.101,0,0,0,1,25.2,MODERATE,4.2,128,MODERATE_standard
16.3,12,2,419.3581200986186,15.1,61.0,17,0,296,26,60,28.9,1305.8,356,4.57,9,0.671,0,1,0,0,94.0,CRITICAL,23.7,720,CRITICAL_injunction
51.7,6,2,206.07050182286395,45.2,25.2,32,1,0,21,36,22.5,660.3,149,2.95,12,0.41,0,1,0,1,50.4,HIGH,13.7,416,HIGH_backlog
28.0,18,2,426.91364009014194,23.6,41.2,7,0,229,28,48,32.2,582.0,140,4.98,8,0.578,0,1,0,1,91.6,CRITICAL,22.7,690,CRITICAL_injunction
25.9,12,5,438.75162636300536,13.2,51.7,83,0,237,43,48,33.9,476.6,116,4.19,23,0.586,1,0,0,0,91.9,CRITICAL,17.1,520,CRITICAL_injunction
39.2,7,3,222.13004535773592,43.4,23.1,30,0,92,28,48,21.9,782.2,173,3.59,4,0.444,1,0,0,0,66.8,HIGH,12.2,371,HIGH_backlog
62.2,4,0,132.4761355517129,54.1,12.5,2,1,0,20,24,10.1,326.6,59,1.94,39,0.135,0,1,0,0,32.3,MODERATE,3.7,112,MODERATE_standard
14.1,18,2,371.98709599663624,16.6,43.7,15,0,127,33,60,30.3,1451.8,315,3.75,21,0.595,0,0,0,0,87.4,CRITICAL,22.0,669,CRITICAL_injunction
20.1,12,3,314.28264659555566,13.1,53.9,108,0,168,26,60,26.5,1193.9,266,5.44,22,0.719,1,0,0,0,94.0,CRITICAL,27.0,821,CRITICAL_injunction
